id,otel_id,otel_ad,yorum
1183,100,Lonicera World Hotel,"Otele daha oncede geldim hersey cok guzeldi ona istinaden geldim bu yilda ama oda temizliginden asla memnun kaldim hic boyle degildi,yeri paspas yapip temiz havlu biraktilar sadece 5 gece kaldim,ha bugun yaparlar ha yarin yaparlar gidene kadar yapmadilar ne bir toz alma ne carsaf degistirme vb. Bu sebeple bu otele son gidisimdi"
1184,100,Lonicera World Hotel,Otelin yemekleri cok guzel denize sifir olmasi ve havuzun cok olmasi da arti yonlerinden
1261,95,Hedef Kleopatra Hotel,Havuzda hep gunesli oldugu icin biraz kullanissiz sadece
1185,100,Lonicera World Hotel,Odalar cok eski ve temiz degil havlular carsaflar iki gunde bir degisiyor temizlik cok kalbur ustu yapiliyor. Otel cok kalabalik cogu yerde sira bekliyorsun ve hirsizlik olaylari da yasaniyor
1186,100,Lonicera World Hotel,"Temiz, cok sayida ve guler yuzlu personelin hizmet vermesi olumlu yonleriydi."
1187,100,Lonicera World Hotel,Genelde ayni yemeklerin cikmasi.
1188,100,Lonicera World Hotel,Fiyat performans
1189,100,Lonicera World Hotel,Yemekler Personel
1190,91,Elamir Resort Hotel,Fiyat uygun yemekler iyi personel  iyi
1191,91,Elamir Resort Hotel,Alkol cok kalitesiz secenek az.havuz basinda yeterli semsiye yok plaj da sadece su ve cay var.yemekler cesit az
1192,221,Royal Wings Hotel,Hersey cok guzeldi
1193,221,Royal Wings Hotel,Cok sicak ve guleryuzlu personel  her yer tertemiz yemekler guzel harika bir otel herkese tavsiye ederim en kisa zamanda tekrar gidecem
1194,221,Royal Wings Hotel,Her sey guzel olumsuz bir seyle karsilasmadim
1195,221,Royal Wings Hotel,"Deniz manzarasi guzel, oda temiz, kahvaltisi guzel, Alkol secenekleri cok, tatlilari guzel, terasi guzel"
1196,221,Royal Wings Hotel,"Ana yemek secenegi kisitli, Hamam buz gibi, gobek tasi soguk, aktivite yok, tavla ile vakit gecirebilirsiniz."
1197,221,Royal Wings Hotel,"Yemekler ,sahuna ,hamam kapali havuzu ve odalar cok temiz  ve calisan personeller cok alakadar di."
1198,221,Royal Wings Hotel,Aile odasinda kaldim havalandirma ile ilgili problem yasadim.
1199,57,Rox Royal Hotel,"Deniz zaten guzel , havuza gerek yok hem hijyen yok hem  kucuk , yemekler duzgun cesit var , konumu super kemer merkez cok yakin aksam gezmek icin guzel"
1200,57,Rox Royal Hotel,"Temizlik hijyen, temizlik hijyen , temizlik hijyen neredeyse hic yok personel bakmiyor bile biz arayip kac kere rica ettik insan gezer ,kapilara bakar . Guleryuz yok tatli dil yok zorla calisiyor gibi personel .. beach tarafi guzel oradaki arkadaslar olmasa yandik zaten . Uyarilar dikkate alinir Ins herkese iyi tatiller"
1201,57,Rox Royal Hotel,Barlarin herturlu kaliteli icki olmasi ve kahve kokteylileri cok begendim yemeklerinde kokorec dahi cikmasi kalitesini cok yukrlara tasimis
1202,57,Rox Royal Hotel,restaruant onunde kuyruklar olusmasi animasyon ekibi cok israrci olmasi ve oda yataklari eski olmasindan dolayi gicirdamasi
1203,57,Rox Royal Hotel,"Calisanlari o kadar iyiydi ki, ozellikle animasyon ekibi. Mert, Can, Ali, Aliya harikaydiniz. Temizlik ve yemekler sorunsuzdu, ozellikle corbalari cok lezzetliydi. Aqua parkta sira olmadan keyif yapabilmek superdi. Soguk kahveleri ve icecekleri cok basariliydi."
1204,57,Rox Royal Hotel,"Merkezi konum,yerli ve yabanci alkollu ve alkolsuz tum icecekler iyiydi"
1205,57,Rox Royal Hotel,pool bar daki  barmenleri Osman ve bar sorumlusu muduru dahil yerlerini degistirin  Iki yuzlu hizmet yapiyorlar . Diger temizlik ve guvenlik resepsiyon mutfak tum personel cok iyi ve ilgiliydiler.
1206,356,Yalihan Una Hotel,Denizi cok guzel temizlik yemekler fiyata gore ideal ve lezzetli hamburgerleri gozlemeleri cok guzel aksam gec saate kadar dondurma olmasi guzel
1207,356,Yalihan Una Hotel,Aksamlari yemek sonrasi cok sikici etkinlik yok plajdaki sezlonglar yetersiz artirilmali cocuk icin etkinlik cocuk klubu yok gece yemegi yok
1208,101,Magna Manastir Suit Hotel,otelin konumu cok guzel sehir merkezine 5 dakika
1209,101,Magna Manastir Suit Hotel,temizlik ve hijyen konusu sikintili calisan sayisi az
1210,58,Royal Alhambra Palace,Resepsiyondaki kizlar cok. Ilgiliydi tesekkurler
1211,58,Royal Alhambra Palace,"Otelin konumu, odalar, yemekler, bahcedeki barlar ve yemek kosesi, canli muzik, hizmet, personel kisacasi her sey cok guzeldi. Olumsuz hic bir sey yoktu. Cok memnun kaldik. Tekrar gelmek isteriz."
1212,222,Scylax Family Club,Temizlik sifir ilgi alaka yok berbat
1213,222,Scylax Family Club,Ilgi alaka yok memnun kalmadim
1214,222,Scylax Family Club,Personel yardimseverligi
1215,222,Scylax Family Club,"Denize sifir degil, yemek cesiti az ve kotu,banyoda dusakabin yok, dolaplar kirik, ickiler kalitesiz, deniz kenarinda ikram yok, plaj havlusu uc gunde bir degisiyor, 12 den sonra icki yok, deniz kiyisi kayalik girilmiyor.."
1216,222,Scylax Family Club,Hijyen mutfak kurallari yemekler berbat  Oda temizligi yapilmamis teslim edildi  Erken ayrilmak zorunda kaldik
1217,257,Alexius Beach Hotel,Havuzun temiz olmasi
1218,257,Alexius Beach Hotel,Olumsuz olarak cok fazla yonu vardi ama en cok soyleyeceklerimden biri ise pis ve yemeklerin yetersiz olmasiydi ayni zamanda guzel olmayisi
1219,257,Alexius Beach Hotel,Havuzu konum
1220,257,Alexius Beach Hotel,Yemek sunum
1221,157,Cappari Aquarius Hotel,"Konumu guzel,temiz,personel cok ilgili alakali,plaji cok iyi deniz zaten yakinve guzel,yemek cesitleri yeterli ve lezzetli kahvalti guzeldi,icecekler guzeldi, kahveler mukemmel genel olarak memnun ayrildik tabiki esikler var ama artilari eksilerinden cok fazla Kas i cok seviyoruz yeniden gelecegim bir otel acicasi biz sewdik ve tavsiye ederiz gelmek isteyenlerede"
1222,157,Cappari Aquarius Hotel,Oda genel olarak kucuk ama yeterli fakat dolaplar filan ahsap olmasindan koku olusmus biraz dolaba konulan giysilere siniyordu ve asiri karinca sorunu var dolapta yerde banyoda heryerde biz ne yaptiysak gitmediler ve isiriyorlar.cok yesillik normal bizim odamiz birinci katti belki ondandir.ilac filan siktik ama sonuc alamadik.carsaflara kadar hergun degistiriyorlardi ondan cok sorun etmedik.odada boy aynasinin olmamasida beni rahatsiz etti. Buyuk bir ayna konulmus odayada keske dikey koysalardi dedik hep.hersekilde kullanilirdi.en buyuk sorunsa dusakabin aslinda asiri asiri kucuk.sigmiyorsunuz cok rahatsizdi
1223,93,Get Enjoy Hotels,Organizasyon ekibi cok iyiydi. Organizasyon konusunda olumsuz yorum yapamam cunku onlarin sayesinde otelden disari cikmak istemedik?? calisanlar gayet iyiler ellerinden geleni yapmaya calisiyorlar. Otelin olanaklarinda temizlik ve yemek cesitliligi konusundada iylestirmeler yapilirsa otelde tatil yapmak daha cok keyifli olabilir
1259,785,Yelken Beach Otel,denizi  ortami  yemekleri calisanlari otantik  havasi tabiki  guzel  biraz  daha ozen ve ilgilenilirse  otelin  herseyiyle guzel  dahada  guzel  olur
1260,785,Yelken Beach Otel,otel  temizligi  banyonun  dujlari  sularin  guzel akmamasi  ve  konforu  her acidan   ve  otoparkina  bakilmasi  gerekir
1224,93,Get Enjoy Hotels,Hergun ayni tip yemeklerin cikmasi Odalarin eski ve cok temiz olmamasi Yapilan boya sayesinde bazi esyalarimin lacivert olmasi nemden dolayi ustune koydugum seyler hep yapisti  Mini dolap kullanilmiyordu Banyodaki suyun belli saatlerde cok az gelmesi Elektrik kesintisi nedeni ile organizasyonun eksik yapilmasi o gun tabak catal oturacak masa bulmakta cok zorlanmis tik bi yarim saat beklemistik Restorant kisminda ve otelde klimalarin yetersiz olmasi Yemek saatinde hamam uygulamasi yapildigi icin hic bir sekilde faydalanamamiz Sahildeki deniz cok pisti ucretsiz alkollu icecek servisi yoktu sadece iki tip meyve suyu alma imkani vardi.
1225,93,Get Enjoy Hotels,"Animasyon,animasyon,animasyon ve yine animasyon"
1226,93,Get Enjoy Hotels,Temizlik Yemek Hijyen
1227,93,Get Enjoy Hotels,Animasyon harika havuz deniz guzel
1228,93,Get Enjoy Hotels,Personel davranislari cok kotu ozelliklere yerli turustlere
1229,93,Get Enjoy Hotels,Hersey mukemmel
1230,93,Get Enjoy Hotels,Deniz kiyisi cok tasli
1231,93,Get Enjoy Hotels,"Fiyat cok uygundu,denize yakin, personel guler yuzlu ana yemeklerde daha cok cesit olabilir"
1232,93,Get Enjoy Hotels,Oda biraz daha temiz olabilirdi cok da kotu degildi ama
1233,59,Royal Dragon Side,"ODALAR GUZEL, YEMEKLER HARIKA"
1234,59,Royal Dragon Side,FOTOGRAFLARDAKI AQUAPARK YOKTU. BIZ ONA GORE SECTIK. BU BIZI MEMNUN ETMEDI. FOTOGRAFLARI GUNCELLEMEMISLER VS. BU BAHANE DEGIL. YANLIS OLDU
1235,382,Nagi Beach Hotel,"Herseyden memnun kaldik cok tsk ederiz ama ozellikle aksam yemeklerine deginmeden edemeyecegim, dort dortluktu, oncelikle ascisina sonra bu kaliteyi bize sunan isletmecisine tsk eder seneye daha uzun bir tatilde gorusuruz diyerek degerlendirmemi sonlandirim ??"
1236,382,Nagi Beach Hotel,"Plaj semsiyeleri iyilestirilmeli pek gunesten korumuyorlar, bence otelin tek kusuru buydu oda nazarlik olsun ?? dedik ama seneye insallah semsiyelerde degismis olur ??"
1237,159,Megasaray Resort Side,Otele giristen cikisimiza kadar personel super ilgili idi arkamizda onumuzde dolandilar durdular yemekler super tatlilar super meyve cesitliligi cok guzel icecekler iyi odamizdaki Mini Bar her gun dolduruldu 15 seneden beri duzenli tatile giderim cok tesis gordum Inanin ki buradaki kadar degillerdi butun et cesitlerinden baliktan her ogunde cikti hem de kalitelisi denize 500 metre cok cok problem etmedik o da lar her gun temizlendi otelden ayrilirken arabamiza Soguk sulari bile koydular Kesinlikle tavsiye ederim Saygilarimla
1238,159,Megasaray Resort Side,Denize biraz uzak
1239,159,Megasaray Resort Side,"Personelin genc, guleryuzlu ve caliskan olmasi dikkatimizi cekti. Umarim hakettiklerini aliyorlardir."
1240,159,Megasaray Resort Side,Iki ayri yatak birlestiriyorsaniz biri yuksek biri alcak olmaz. Keza 2 kisilik ve 1 kisilik yatak belirtmemize ragmen dikkate alinmamasi pek hos olmadi. Otel genel anlamda iyi fakat bu tarz sorunlar oteli asagiya ceker
1241,258,Ambrosia Hotel,Konum ve personel iyi...
1242,160,Phoenix Sun Hotel Bodrum,Animasyon fena degil. Havuzlar yeterli. Personel ilgili.
1243,160,Phoenix Sun Hotel Bodrum,Yemekler kotu ve cesit cok az. Bizim Odadaki yataklarin ikisi de berbatti. Saglikli girdik bel agrisi ile ciktik. Surekli merdiven inip cikiyorsunuz bunu da ayrica goz onunde bulundurunuz.
1244,160,Phoenix Sun Hotel Bodrum,Yemekleri lezzetliydi. Havuz kenarinda verilen ikramliklar guzeldi. Odalarin temizligi ve gunluk bakimlari iyiydi.
1245,160,Phoenix Sun Hotel Bodrum,"Personellerin musterilere selam vya gunaydin dememesi. Hamam ve saunayi kullanmak istedigimizde surekli rezervasyonlu misteri var demeleri. Kavga dogus hamama girdigimizde icerisi cok bakimsiz, havasiz ve bazi yerlerin ozellikle ceme onleri deki mermerlerin altlarini ve kenarlarini kuf baglandigini gorduk."
1246,160,Phoenix Sun Hotel Bodrum,Konum iyi  Yemekleri iyi Temizlik berbat pis otel
1247,160,Phoenix Sun Hotel Bodrum,Oda temizligi berbat  Otel pis  Havuz pis  Temizlik sistem cok kotu
1248,476,Beetle House Coffee Hotel,"manzara , kahvalti, otel temizligi, odalar.."
1249,476,Beetle House Coffee Hotel,cekyat bolumundeki klima sogutmuyordu. bir de oraya yatak ortusu olarak kullanacak bir malzeme verilbilirdi
1250,60,Royal Taj Mahal,Sabah aldigimiz havluyu gun icinde degisim yapamamiz biraz kotu oldu
1251,60,Royal Taj Mahal,Guler yuz tatli dil anlayis burada hepsi mevcut
1252,60,Royal Taj Mahal,Hic kotu birsey olmamasi
1253,60,Royal Taj Mahal,Kis sezonu olmasina ragmen herseyiyle mukemmel bir tatil deneyimi oldu. Tum personellere ozellikle animasyon ekibine ( Jacop basta olmak uzere) tesekurler...
1254,94,Golden Age Hotel Yalikavak,Yemekler fena degil
1255,94,Golden Age Hotel Yalikavak,Alkoller cok kotu hijyen cok iyi degil
1256,94,Golden Age Hotel Yalikavak,Yemekler cok daha iyi olabilirdi temizligi de biraz daha dikkat etmek lazim
1257,94,Golden Age Hotel Yalikavak,"Konumu cok guzel, deniz harika,ekonomik bir otel"
1258,94,Golden Age Hotel Yalikavak,Temizlik daha fazla olabilirdi
1262,95,Hedef Kleopatra Hotel,"5 kisilik otel konaklamamizda otelin tum olanaklarindan yararlandik. Temiz, cesitli yemekler, ilgili personel."
1263,61,Salmakis Resort Spa,"Calisanlarin guler yuzu ve ilgisi (restoranda Omer Kurt, pool barda Eyup, Taner ve Fatima, eglencede Rubi, Ercan ve Hazel)  Merkeze yakinligi Bir pesketaryan olarak inanilmaz derece deniz urunlerinin cesitliligi sayesinde keyifli ogunler gecirmis olmam Roh oda tercih etmis olup en guzel manzarali odalarindan birinde konaklama firsati sunmus olmalari Tek basima yaptigim bu 6 gunluk tatilimde cok guzel ve huzurlu bir sekilde dinlenmis ve konaklamis olarak geri dondugumu, tekrardan donmeyi dusunecegim bir yer oldugunu belirtmek kesinlikle isterim."
1264,61,Salmakis Resort Spa,Bir aile oteli oldugunu elbette bilerek gitmis olmama ragmen biraz beklentimden fazla cocuklu aile ile karsilastim diyebilirim.
1265,61,Salmakis Resort Spa,Personeller guler yuzlu
1266,61,Salmakis Resort Spa,Animasyon hic yok geceler cok sikici yemekler bazen iyi bazen kotu televizyon kalitesi cok kotu ??
1267,61,Salmakis Resort Spa,Oda temizligi ve  garsonlari ilgisiz snac bardaki yemek siparisine gelen misafirleri gormezden geliyorlar
1268,61,Salmakis Resort Spa,Havuz ve deniz
1269,61,Salmakis Resort Spa,Deniz in karsisinda bulunan yat ve teknelerin mazot ve copleri direk denizi pisletiyor mazot icinde yuzmek guzel olmuyor
1270,224,Sealife Family Resort,Merkezi yerlesimi ve House-keeping iyi.
1271,224,Sealife Family Resort,"Entertainment team hic profesyonel degil, eglence mekanina transfer iyi; ama orada bizi yan masalardaki kizlara tek tek askinti olup sanslarini deneme ve onlardan cogunlukla ret yeme hikayelerini izlemeye zorunlu birakmak yerine kendi misafirlerini “animate” etme gorevini yapsalar cok daha uygun olurdu."
1272,360,Agon Hotel,"Fiyat, merkezî konum"
1273,360,Agon Hotel,"Oda da , sac kurutma makinesi, su isitici yok."
1274,786,Yuzbasi Beach Hotel,"Odadan deniz manzarasi muhtesem Deniz, Plaj , sezlonglar guzel"
1275,786,Yuzbasi Beach Hotel,"Mekanlar pis, daginik, ozensiz,  personel aralarinda surekli kurtce konusmakta, turk musteriye ilgi az"
1276,262,Arabella World Hotel,"Yemek cesitleri iyi , guleryuzlu personel ve otelin olanaklari . hersey cok guzeldi."
1277,62,Seaden Sea World Resort Spa,"Calisanlar ciddi, soru sorulmadan konusmaya calismadan isini yapmaya calisiyorlardi o cok onemli bir konu...odalar temizdi. Otelin hicbiryerinde insan kalabaligi olmamasi guzeldi. Beklentiler degisir ama benim beklentim temizlikti onuda otel karsiladi.cocuklarla rahat ettik.tam aile oteli.birdaha geliriz"
1278,62,Seaden Sea World Resort Spa,Aksam programlar zayif ve kafelere birkac fan koysaniz insanlar daha rahat eder.
1279,62,Seaden Sea World Resort Spa,Yeme icme temiz ve cesit bol ve lezzetli. Yeni bir tesis temizlik guzel
1280,62,Seaden Sea World Resort Spa,Deniz dalga nedeni ile pek tercih edilemiyor
1281,62,Seaden Sea World Resort Spa,Tesekkur ederiz
1282,62,Seaden Sea World Resort Spa,"Temizlik,personel ilgisi,denize yakinlik"
1283,62,Seaden Sea World Resort Spa,Yemekler kotuydu
1284,62,Seaden Sea World Resort Spa,"Personel guleryuzlu, eglence ekibi animatorler harika, etkinlikler super"
1285,96,Justiniano Club Alanya,Oda temizligi yeterli degildi
1286,96,Justiniano Club Alanya,Deniz havuz on mumarydi
1287,96,Justiniano Club Alanya,Hindi eti.coktu agir geldi
1288,96,Justiniano Club Alanya,Personel guler yuzlu
1289,96,Justiniano Club Alanya,Barda buz makinasi yetismiyor desteklenmeli soguk kolayi sadece lobi icebildim bilginiz olsun
1290,263,Ares Blue Hotel,"Personel samimi,mimari fena degil."
1291,263,Ares Blue Hotel,"Eglence yok,yiyecek cesitliligi az, plastik bardak"
1292,225,Seher Sun Palace,Oda temizligi personelin guler yuzlulugu
1293,225,Seher Sun Palace,Yemekler cesitleri cok az tavuk cigeri hindi cigeri ve etleri baska yok
1294,225,Seher Sun Palace,Calisanlar iyi. Kumsali cok guzel.  Irmak kenarinda oldugundan deniz suyu sicakligi degisebiliyor.
1295,225,Seher Sun Palace,"Otoparkinin olmamasi,  kumsala gidip gelen arac 1 tane. Sayisi arttirila bilinir."
1296,225,Seher Sun Palace,"Deniz, odalar gayet iyi. Sahilde yemek sececegi bol."
1297,225,Seher Sun Palace,Hijyen konusunda biraz sikinti var.  Yeme icme vasat
1298,225,Seher Sun Palace,Maalesef yok
1299,225,Seher Sun Palace,Alacat rezervasyon icin ucret talep ediliyor ilk defa boyle birsey gordum Icme sularini sebilden doldurup veriyorlar ve bunun icin uzun sira bekliyorsun.Otelde hersey icin dakikalarca sira bekliyorsun.Yemekler berbat cesit yok.Deniz mesafesi uzak.Cocuklar icin animasyon yok.Canli muzik icin gelen kisi bilgisayardan aciyor muzigi kendisi kenarda sigara iciyor. Turk gecesi rezalet  hersey kotu uyusuk bir otel huzurevi modunda
1300,788,Hotel Villa Turka Alanya,Thank you Villa Turka team for making our stay unforgettable as usual.. ??????
1301,164,Akay Garden Family Club,Oda konforu ve temizligi konusunda daha cok calisilmali kaldigim odada klima calismiyordu temizlik konusunda eksikler vardi yemekler ozensizdi ayni mezeleri neredeyse uc gun yedik
1302,164,Akay Garden Family Club,Yok …………….
1303,164,Akay Garden Family Club,Oda temizligi ve klimalarin calismamasi
1304,264,Artemis Princess Hotel,Havuzu iyiydi temizdi kullandik bebegimizle birkac kez. Calisanlar konuskan ilgililerdi bu da guzel bir avantaj. Konumda Alanya havalimanina yakin. Iceceklere su karistirmiyorlar bu cok iyi. Alkollerin tatlari da guzel. Temizlik de iyiydi.
1305,264,Artemis Princess Hotel,Yemekler kotuydu. Bende biraz seciciyim tabi ama en azindan kahvaltinin iyilestirilmesi lazim ozellikle peynirler fazla tuzluydu hepsi. Aksam yemeklerinde de tatli olmali dogru durust. Deniz cok dalgaliydi bebegimizle giremedik pek. Klima calismiyordu odada o sikintiydi.
1306,63,Sealife Buket Beach Hotel,"Isteklerimizin aninda karsilandigi, bol aktiviteli eglenceli zaman gecirdigimiz bir tatildi. Denize sifir olmasi bizim icin en guzeliydi."
1307,63,Sealife Buket Beach Hotel,Her konuda basarili
1308,63,Sealife Buket Beach Hotel,HERSEY..COK IYI
1309,63,Sealife Buket Beach Hotel,YOKKK.........
1345,104,Piril Hotel Thermal Beauty Spa,Tatlilar guzeldi Havuz yani keyifli
1310,63,Sealife Buket Beach Hotel,ODA TEMIZLIGI YAPAN ARKADASLAR COK ILGILIYDI ODA TEMIZLIGINDEN MEMNUN KALDIK. LOBIDE VERILEN HIZMETTE COK GUZELDI ONDER BEYE TESEKKUR EDERIZ.
1311,63,Sealife Buket Beach Hotel,TURK HAMAMINDA KESE YAPMAMIZA IZIN VERILMEDI 3-4 SEFER KONTROL ETTILER KESE YAPIYORMUYUZ DIYE BU DURUM COK KOTUYDU.RESTAURANT BOLUMUNDE BARDAK VE TABAKLARIN TEMIZLIGINE DIKKAT EDILMESI LAZIM TEMIZ BARDAK BULMAKTA ZORLANDIK LEKELIYDI BARDAK KENARLARI TAM TEMIZLENMEMISTI.TABAKLARDA AYNI SEKILDE LEKELIYDI.
1312,63,Sealife Buket Beach Hotel,Yemekler guzel oda temizligi hizmet cok guzel konumunda cok iyi
1313,63,Sealife Buket Beach Hotel,Cocuklu ailelerin rahat zaman gecirecegi bir otel
1314,97,Kamelya Aishen K Club,"Yeme icme anlaminda cok bol, cesitte iyi"
1315,97,Kamelya Aishen K Club,"Akyiviteler yetersiz, cocuklar icin yeterince etkinlik yok"
1316,226,Selge Beach Resort Spa,"Yeme-icme konusunda cok basarili. (10/10) Havuz sayisi ve buyuklugu yeterli. Personel guler yuzlu, yardimsever. Patisserie bolumu otelin en keyifli bolumu (aksam saatlerindeki sira olayi cozulse daha iyi olur. Sosyal alanlara ulasim gayet kolay kompakt bir yapisi var otel yerleskesinin. Oyun salonunun ucretsiz olmasi da ozellikle cocuklu aileler icin gayet guzel bir hizmet olmus(bu kisimda aksam saatlerinde bir yogunluk oluyor). Oyle cok can sikici bir durumla karsilasmadik, gayet guzel keyifli donanimli bir otel."
