id,otel_id,otel_ad,yorum,opion,score
976,24,Crystal Prestige Elite,"Otelin Ultimate olarak her sey dahil konsepti gercekten cok guzeldi. Acba su ucretli mi diye tereddut yasamadan diledigince tatilini yapiyorsun. Personel isini gercekten iyi yapiyor. Musteri ile munakasa yok. Mumkun ise her istek aninda yerine getiriliyor. Tuvalet temizligi bile kalabalik olmasina ragmen cok iyiydi. Personel arasindaki is bolumu yapildigi cok belliydi, yonetimin personele musteri memnuniyeti konusundaki hassasiyeti cok net aktarildigi belli oluyor. Yonetim bu acidan takdiri hak ediyor gercekten. Yemekler cok lezzetliydi ve hic su da kalmamis dedigimiz bir sey olmadi. Tam bir aile ortami musteriler gercekten birbirine saygili, ortam nezihti. Oda, kafe, bar ve havuz hizmetleri memnuniyet vericiydi. Elestirebilecegim bir husus gercekten goremedim.",olumlu,0.9354892373085022
977,24,Crystal Prestige Elite,Olumsuz olarak bir durum gercekten yoktu. Ancak gelistirilmesine yonelik; musterilerin sezlong ayirma hususuna bir cozum bulunabilir. Bir de anfi tiyatroya (sahne bolumune) bir duzenleme getirilirse otelin yogunluguna daha iyi cevap verebilir diye dusunuyorum.,olumsuz,0.6879547238349915
978,24,Crystal Prestige Elite,Personel inanilmaz ilgili odalar temiz eglenceler iyiydi.deniz.berrak ama baliklar saldirgandi. Yemek bolumlerinden sinekler cok sorun...pastane 5 yildiz ustu,olumlu,0.8936864137649536
979,24,Crystal Prestige Elite,aksam ve ogle yemeklerinde cesit ve lezzet sorunu var sinekler de ayni..,olumsuz,0.7851107716560364
980,24,Crystal Prestige Elite,"Personel, yemek, temizlik ????",olumsuz,0.9024901390075684
981,24,Crystal Prestige Elite,Chivas viski koyun,olumlu,0.8023420572280884
982,24,Crystal Prestige Elite,"Hizmet kalitesi, yemekler, havuz ve aqua park.",olumlu,0.8905508518218994
983,24,Crystal Prestige Elite,Cocuklar icin wc olmali,olumlu,0.6994243860244751
984,24,Crystal Prestige Elite,Etkinlikler harika Yemek lezzeti ve cesitlilik harika Ilgi alaka hizmet harika,olumlu,0.9979197978973389
985,24,Crystal Prestige Elite,Yasamadim kaldigim sure boyunca,olumsuz,0.5981171727180481
986,24,Crystal Prestige Elite,"bayram konserleri supriz oldu, deniz kenarindaki tesileri otele gelince farkettik otelin diger yarisida oradaymis, herseyi ile cok guzeldi",olumlu,0.9927351474761963
987,24,Crystal Prestige Elite,daha tecrubeli ascilar ile dort dortluk olacagindan eminiz :),olumlu,0.8291807770729065
988,24,Crystal Prestige Elite,"Temizlik iyi, yemekler lezzetli ,konum gayet iyi.Personel ilgili.",olumlu,0.9943751692771912
989,24,Crystal Prestige Elite,Personel ilgili ve hizli (Otel tam dolu olursa personel sayisi arttilmali)… odalar temiz.,olumlu,0.9942482709884644
990,24,Crystal Prestige Elite,"Green bar’in balkonunda oturan musteriler cok fazla gurultu yapiyor gecenin bir yarisi muzik ve insan gurultusunden uyunmuyor kesinlikle, odanizi secerken bu bardan uzakta secin degilse tatiliniz zehir olur... yemek kalitesi ortalama... Her istediginiz icki markasi yok, muadillerini kullaniyorlar, bira sise ile degil bardak ile servis ediliyor… sahilde havlu verilmiyor, havuza geri donmeniz gerekiyor havlu almak icin… asansorlerin yarisi bozuk dolayisiyla yetersiz kaliyor.",olumsuz,0.9856975674629211
991,48,Meryan Beach Hotel Spa,"Oda , barlar , yiyecek icecek alanlari , havuz , aquapark , deniz bunlarin hepsine cok kisa surede ulasilabiliyor cok kompakt bir otel. Yemekler cok basarili , ozellikle tatlilar ve soguk mezeler harikaydi. Personel samimi ve yardim sever.",olumlu,0.8796722888946533
992,48,Meryan Beach Hotel Spa,"Iskele kismi belki biraz daha iyilestirilebilir , daha etkin bir hale getirilebilir.",olumlu,0.8880670070648193
993,48,Meryan Beach Hotel Spa,Ilgili personel oda temizligi muazzam konforluydu meryan otel e tesekkurler,olumlu,0.9921583533287048
994,48,Meryan Beach Hotel Spa,Havuz bar yemeknsalonu hepsi birbirine cok yakin. Urunler kaliteli. Turk gecesinl muhtesemdi,olumlu,0.9717401266098022
995,48,Meryan Beach Hotel Spa,Aksam animasyonu az. Yemek cesiti az.,olumlu,0.5720800161361694
996,48,Meryan Beach Hotel Spa,Personeller guleryuzlu,olumlu,0.8470315337181091
997,48,Meryan Beach Hotel Spa,Oda temizligi sahil,olumlu,0.893730103969574
998,48,Meryan Beach Hotel Spa,Personel cok ilgili ve kibar. Temizlik mukemmel. Yemek cesitleri iyi.,olumlu,0.9901853203773499
999,48,Meryan Beach Hotel Spa,Havuz asiri kalabalik hic girmedik. Plaj cok tasli hic yurunmuyor. Sudan cikmak ayri bir eziyet.,olumsuz,0.554426908493042
1000,48,Meryan Beach Hotel Spa,Calisanlarin guler yuzu yemek ve hizmet kalitesi genellersek on numara bir otel kesinlikle tum dostlarima tavsiye edecegim...,olumlu,0.996870756149292
1001,48,Meryan Beach Hotel Spa,Internetin ucretli olmasi,olumlu,0.8036988973617554
1002,48,Meryan Beach Hotel Spa,Yemekleri guzeldi ??,olumlu,0.9560569524765015
1003,48,Meryan Beach Hotel Spa,Denizin tasli olmasi disinda ve minibar cesitliligin az olmasi disinda diger durumlari  iyiydi,olumlu,0.9945371150970459
1004,48,Meryan Beach Hotel Spa,"Oda,personel,hizmet hersey cok guzeldi.",olumlu,0.9931703805923462
1005,48,Meryan Beach Hotel Spa,"Olumsuz yonu asla yok. Inanin otele giris yaptiginiz andan itibaren butun personeller o kadar guzler yuzlu ki sizi memnun etmek icin tum gayreti veriyorlar. Bundan sonra gidecegim oteller listesinin basinda gelir diyebilirim. Ultra Hersey dahil konseptini tam anlamiyla yasiyorsunuz. Denizi cok guzel begendim, denizdeki iskele cok temiz. Plaji temiz. Verdigi tum hizmetler cidden basarili.Odalarin hepsinin manzarasi deniz manzarali asla denzi gormeyen odasi yok.Kesinlikle burda bir tatil deneyimi yasamalisiniz. Esimle balayimiz muthisti. Odalari temizleyen Hatice Hanim  cok guler yuzlu ve cok cana yakin. Umrarim bu otelin cizgisini asla bozmaz.",olumlu,0.9827370047569275
1006,48,Meryan Beach Hotel Spa,"Biz her sene Side de fiyat olarak cok cok yukarida bir otelin tekrarli musterisiyiz. Bu sene bir degisiklik yapmak istedik, tesadufen sectigimiz Meryan Otel' i gercekten cok begendik. Oda, yemekler, temizlik, deniz, havuz, aqua, animasyonlar ozellikle de otel personellerinin tumunun guler yuzu, hem ziyaretcilerle hem de kendi aralarindaki sahit oldugum ozenli diyaloglari gercekten harika. Ustelik tatilinizin bir kismi bayram gunlerine denk geldi yogunluk malum ama hizmet gercekten takdirlikti. O kadar kalabalik olup kimsenin ne yemek alirken ne de icecek alirken bekletilmemesi guzeldi. Kalabaligin trafigini bu kadar guzel idare eden tum personele tesekkurlerimi sunarim. Evet internet ucretli ama Deniz, havuz, animasyonlar zaten tum gun oyaliyor. Biz memnun donduk, tekrar insallah ??",olumlu,0.9633482098579407
1007,48,Meryan Beach Hotel Spa,Havuz ozellikle yemekler harikaydi standart odada 4 kisi konaklamamiza ragmen rahatti aksam ve gunduz ki animasyonlar cok iyiydi tesekkur ederiz,olumlu,0.8783060908317566
1008,48,Meryan Beach Hotel Spa,"Yemekler ve icecek cesitliligi, temizlik, personel ilgisi",olumlu,0.8606710433959961
1009,48,Meryan Beach Hotel Spa,- Sezlong sayisinin yetersiz olmasi ve temiz havlu ucreti - Sahilin cakil olmasi yurumek gercekten zor,olumsuz,0.8656179904937744
1010,48,Meryan Beach Hotel Spa,Otel personelleri guler yuzlu ve soylenen istenilen birsey hemen yerine getiriliyor. Odalar gayet hijyen ve temizdi. Yiyecekler icecekler gayet iyiydi.,olumlu,0.992598295211792
1011,48,Meryan Beach Hotel Spa,AquaPark Yetersiz oldugunu dusunuyorum.,olumsuz,0.9906679391860962
1017,48,Meryan Beach Hotel Spa,Bana gore olumlu yonleri yok,olumsuz,0.968304455280304
1020,351,The Beachfront Hotel,"Guleryuzlu, yardimsever personel ve iyi lokasyon.",olumlu,0.9960610270500183
1021,249,Klas More Beach Hotel,Yemekleri guzel,olumlu,0.9844624996185303
1022,249,Klas More Beach Hotel,Deniz kayalik cok dalgali icilen mesrubat bardaklari cok kotu pis yemek saatinde tabaklar cok saglikli yikanmamakta,olumsuz,0.9005981087684631
1023,143,Golden Key Bordubet,Hersey mukemmeldi. Ozellikle Kudret Bey'e ilgi ve alakasi icin cok tesekkur ederiz.,olumlu,0.9867058992385864
1024,49,Mirada Del Mar,"Calisan arkadaslar cok iyi cok guler yuzlu,otelin her noktasinda gunun her ani hizmet mukemmel,ortak kullanim alanlarida dahil temizlik konusunda deneyimledigim en iyi otel diyebilirim.Yemekler cok lezzetli ve ozenli,ozel temali gunler ayrica guzel.Gun icindeki etkinlikler disinda her aksam yapilan gosteriler ile harika zaman gecirdik.",olumlu,0.9811713695526123
1025,49,Mirada Del Mar,Tek olumsuz yonu sahili boyunca deniz cok taslik hatta kucuk kayalar diyebilirim.,olumsuz,0.7824339270591736
1026,49,Mirada Del Mar,"Yemekleri cok iyiydi, cok memnun kaldik, personel cok guleryuzlu ve yardimseverdi.",olumlu,0.9837948679924011
1027,49,Mirada Del Mar,Havuzlar ve aquparki  maalesef oldukca kucuk ve yetersizdi.,olumsuz,0.9954946637153625
1028,49,Mirada Del Mar,Yemekler cok cesitliydi. Turk yemekleri guzeldi. Et izgaralar cok iyi degildi ancak maliyetlerden dolayi normal oldugunu dusunuyorum. Sahilde yapilan gozlemeler cok iyiydi. Yapan arkadaslara teskkurler. Izledigimiz Latin dans gosterisi inanilmaz iyiydi. Aksam sahilde calinan disko muzikleri iyiydi. Uzun suredir mayis ayinda gekdigim bir otel. 10 yil icinde hizmer kalitesinde dusus olmadi. Hatta artis oldu.,olumlu,0.9563112258911133
1029,49,Mirada Del Mar,Genel olarak problem yoktu.,olumlu,0.9439160227775574
1030,49,Mirada Del Mar,Konumu yemek cesitliligi temizligi gelen bebekler icin yatak ve mama dusunulmesi ve ona gore oda ayarlanmasi,olumlu,0.7255393862724304
1031,49,Mirada Del Mar,Personel hareketleri adam secmesi ayrim yapmasi ilk gun carsaflarin degismemesi,olumlu,0.7809050679206848
1032,49,Mirada Del Mar,"Yemekler harikaydi, konumu rahat ulasilabilir bir yerdeydi. Keyifli bir tatil gecirdik. Tum calisanlari guler yuzluydu cok memnun kaldik. Tesekkur ederiz.",olumlu,0.9660114645957947
1033,49,Mirada Del Mar,"otel bize gore konforlu temiz  ve olumlu personel guler yuzlu caliskan isteyerek calisiyorlardi bu odemli bir durum, yemekhanede cay veren ilayda isimli personeliniz cok kibar guler yuzluydu  daha ismini bilmedigimiz bir cok personele buradan cok tesekkur ediyoruz",olumlu,0.9973735213279724
1034,49,Mirada Del Mar,"Otelin konumu, odalari, temizligi ve yemek cesidi gayet iyiydi. Tatli reyonu muhtesemdi. Deniz harika, oda manzarasi cok guzeldi.",olumlu,0.9672538042068481
1035,49,Mirada Del Mar,Personel sayisi ozellikle servis de yetersiz,olumsuz,0.7947616577148438
1036,49,Mirada Del Mar,"personelin titizligi icin tesekurler guzel bir tatil gecirdik kizim ,esim ve ben ozellikle yemekleriniz lezzetliydi ascilariniza cok tesekkurler",olumlu,0.9143112301826477
1037,49,Mirada Del Mar,Havuz temizligine biraz daha dikkat edilebilir,olumlu,0.83213210105896
1038,49,Mirada Del Mar,Her seyi ile mukemmel.,olumlu,0.9828739762306213
1039,49,Mirada Del Mar,Mini bar her gun doldurulabilir.,olumlu,0.9257888197898865
1040,49,Mirada Del Mar,OLUMSUZ YONLERI YOKKI,olumlu,0.5569031834602356
1041,49,Mirada Del Mar,Kullanim alanlari genis ve rahat. Yiyecek Icel kaliteli ve cesit yeterli,olumlu,0.9920958876609802
1042,49,Mirada Del Mar,Mini bar tek sefer dolmasi cok yanlis.,olumsuz,0.9991543292999268
1043,49,Mirada Del Mar,"Odalar guzel, temiz. Calisanlar cok iyi gercekten. Yedigimiz her sey lezzetliydi. Ben her anlamda memnun kaldim. Otelin bahce duzenlemesine de hayran kaldim bu arada cok iyiydi. Servis cok iyiydi her anlamda. Hem mutfakta hem bar kisimlarinda hem atistirmalik aldigimiz  yerlerde. Calisanlara cokca tesekkur etmek istiyorum herbiri isini hakkiyla yapiyor",olumlu,0.9562444686889648
1044,49,Mirada Del Mar,"Personel caliskanligi ve guleryuzlulugu(tum personelleriniz ve onlara bu disiplini saglayan mudurlerinizle calismaya devam edin) Dogasi ve cevre duzenlemesi Yemek kalitesi(cesit biraz azaltilip,kalite arttirilabilir) Temizlik Olumlu musteri iletisimi",olumlu,0.6600550413131714
1045,49,Mirada Del Mar,Denizin kaya ve taslik olmasi,olumlu,0.6897392868995667
1046,49,Mirada Del Mar,Yemekler kaliteli ve lezzetli personel kibar ve guleryuzlu,olumlu,0.9915595054626465
1047,25,Crystal Sunset Luxury,"Tumlesik havuz, yakin yemek yerleri ve icecek yerleri bol dondurma. Hizli hizmet",olumlu,0.9280532002449036
1048,25,Crystal Sunset Luxury,Park yeri olmamasi,olumsuz,0.58940190076828
1049,25,Crystal Sunset Luxury,Aguapark guzeldi tek sevindirici yonu oglumun eglenmesi idi.,olumlu,0.9939920902252197
1050,25,Crystal Sunset Luxury,Deniz sahili tasli ve tehlikeli yaralandim Havuza cocuklar pislendi kapatildi.. Yukari havuza almadilar ultumet otelde yasaklar yasaklar son gecemizde su ve icecekler koymadilar,olumsuz,0.9962736964225769
1051,25,Crystal Sunset Luxury,Cocuklu aileler icin tercih edilmeli.,olumlu,0.9767173528671265
1052,25,Crystal Sunset Luxury,Hizmet kalitesi biraz daha arttirilmalidir. Otel etrafinda ve koridorlarda kokular giderilmeli,olumsuz,0.7543584704399109
1053,25,Crystal Sunset Luxury,yemek cesitleri cok iyi surekli yemek ve icme icin biseyler bulabiliyorsunuz,olumlu,0.996188223361969
1054,25,Crystal Sunset Luxury,havuzun erken kapanmasi,olumlu,0.7015702128410339
1055,84,Seven Seas Hotel Blue,"Karsilama, ilgi ve yonlendirmeler icin tesekkur ederim. Tesis, tesis ici havuz, deniz, snack ikramlar, barlar, loby ve ana restaurant ulasimi cok tanimli ve kolaydi. Yemekler ve icecek cesitleri fazlasiyla basariliydi. Ilk defa bir otelde kuzu tandir ve ordek deneyimledim. Plaj gayet temiz ancak deniz yapisi geregi kisa mesafede derinlesiyor. Aqua gayet basarili ve eglenceli. Odalar kullanisli ve klima sistemi ideal calisiyor. Turk kahvesinden, gozlemeye yerel ikramlar bol. Otoparki dahil gayet guvenli. Otel ziyaretci profili cocuklu aileler agirlikli. Tavsiye ederim",olumlu,0.9075961709022522
1056,84,Seven Seas Hotel Blue,Otelin tek zayif noktasi animasyon ekibinin pek ortalikta gorunmemesi ve aksam amfitiyatro etkinliklerinin niteliksiz olmasi. Ilk defa bir otelde animasyondan kimseyle tanismadan tatilim sonlandi. Aksam sovlari son derece basit ve benzer ve izlenesi seyler degildi. Gunduz etkinlikleri yok denecek kadar azdi. Birde havuz ve restaurantlar icin tercih edilen muziklerin guncellenmesini tavsiye ederim. Havuzda guncel muzikler hic yokken aksam yemeginde yabanci rock muzik esliginde yemek zorunda kalabiliyorsunuz.,olumsuz,0.8541705012321472
1057,84,Seven Seas Hotel Blue,Bize surpriz yaparak odamisi upgrade yaptilar. Herkes cok ilgili ve guleryuzlu. Dogum gunum kutlamasi pasta ve masa suslemesi icin ayrica cok tesekkurler. Temsilciniz devrim hanim da cok yardimci oldu icten tesekkurler.,olumlu,0.9903445243835449
1058,84,Seven Seas Hotel Blue,"Temiz, personel ilgili, guleryuzlu, cocuk bufesi ince dusunulmus, surekli dondurma ikrami olmasi, biz gelmeden once bebegimiz isin besik, banyo seti vb hazir edilmesi cok guzel.",olumlu,0.9970977902412415
1105,54,Raymar Resort Aqua,Yiyecek icecek lezzet ve cesitlilik yetersiz  Personel yetersizligi Barda sira beklemek  Otel dolulukta havuzda sezlog bulmak imkansizdi,olumsuz,0.9656736850738525
1059,84,Seven Seas Hotel Blue,"Animasyonlar bizi cok eglendirmedi, gunduz havuz etkinlikleri cok eglenceli degildi ve onceden programin anons edilmesinde fayda var. Ekip bazen Turkce konusmadi, hep Ingilizce. Yemekler genelde ayniydi, mezeler ve tatlilar ozellikle. Belki ekler vb tatlilar da olabilirdi. Bir tatlidan kil cikti.",olumsuz,0.9067484140396118
1060,84,Seven Seas Hotel Blue,Ana restauranttaki aksam yemekleri cok cesitli ve cok lezzetliydi. Deniz kenarindaki snack bar daki yiyeceklerde gercekten lezzetli ve yeterliydi. Alkol kalitesi ve kokteyl cesitliligi tatmin ediciydi. Dayanan beyin hazirladigi menude olmayan cesitli kokteylerden cok cok keyif aldik. Gittimiz tarih itibariyle havuz ve deniz bolgesinde havlu ve sezlong sorunu yasamadik. Odalar ve otel genel olarak temizdi. Mini bar hergun dolduruldu odalar hergun temizlendi. Otelin alani gercekten buyuk sadece yuruyus yapmak isterseniz bile cok guzel ve bakimli bir bahcede dolasma imkaniniz mevcut. Otel yerleskesinde hersey ayaginizin altinda ve otelin icinden direk ozel plajina ulasabilmek oldukca guzel.,olumlu,0.9566845893859863
1061,84,Seven Seas Hotel Blue,Plaji oldukca buyuktu ancak denizin girisinde kocaman kayalar olmasi can sikiciydi. Ana restaurantta kahvaltilar hergun asagi yukari ayniydi ozellikli sicak servis edilen urunler. Ala carte restoranlar beklentimizin biraz altinda kaldi cunku ana restoran gercekten cok iyiydi. Relax pool barin icerigini yetersiz bulduk.,olumlu,0.8459440469741821
1062,218,Royal Atlantis Spa Resort,Yemek ve icecek ile ilgili guzel lezzetli,olumlu,0.9950895309448242
1063,218,Royal Atlantis Spa Resort,Deniz icin ayrilan alan cok az,olumlu,0.5230676531791687
1064,218,Royal Atlantis Spa Resort,En olumlu yonu yemekleri enfes,olumlu,0.9981955289840698
1065,218,Royal Atlantis Spa Resort,Odalar ve balkon bi tik kucuk,olumlu,0.6767860054969788
1066,218,Royal Atlantis Spa Resort,"Yemekleri, havuzu, odalari ve denizi",olumlu,0.8249384164810181
1067,218,Royal Atlantis Spa Resort,Yemekler cok lezzetli,olumlu,0.9545925259590149
1068,218,Royal Atlantis Spa Resort,"Sahil cok kisa. Insandan cok birakilip gidilmis havlu var. 6 gunde sadece 1 kez yer bulabildik. Sahil zaten kisa, otelin mutlaka bu duruma bir cozum bulmasi lazim.",olumsuz,0.844206690788269
1069,250,Port Side Resort Hotel,"Karsilama, oda hizmetleri cok iyi, tum calisanlar guleryuzlu, temiz, sakin ve yemekler yeterli. Deniz mukemmel",olumlu,0.9856387376785278
1070,250,Port Side Resort Hotel,Canli muzik yok,olumsuz,0.8236489295959473
1071,26,Crystal Waterworld Resort Spa,Havuzu yeterli denize sifir hijyenik ofalari temiz,olumlu,0.9926421046257019
1072,26,Crystal Waterworld Resort Spa,Havuz temizligi yetersiz yemekleri hep ayni ve cok kalabalikti,olumsuz,0.9152994155883789
1073,26,Crystal Waterworld Resort Spa,Temizlik ve yemek cesitliligi,olumlu,0.9371636509895325
1074,26,Crystal Waterworld Resort Spa,Asiri kalabalik ve denizinin dalgali ve asiri taski olmasi,olumlu,0.714873194694519
1075,26,Crystal Waterworld Resort Spa,Yiyecek icecek cesiti boldu odalar temizdi. Personeller cok iyiydi,olumlu,0.9888263940811157
1076,26,Crystal Waterworld Resort Spa,Denizi cok dalgaliydi ve ani derinlesiyor denize pek girilemiyor. Cok buyuk ve kalabalik oldugundan dolayi restaurantda yer bulmak ve yemek almak biraz sikintili. Havuzlar cok kalabalik oldugundan dolayi biraz pisti. Gunduz aktiviteleri yetersizdi.,olumsuz,0.6142210960388184
1077,26,Crystal Waterworld Resort Spa,Mutfak ve genel olarak personel ler cok ilgili ve guler yuzluydu.,olumlu,0.9961565732955933
1078,26,Crystal Waterworld Resort Spa,Denizdeki iskele cok kotu ve bu otele yakismiyor. Otelin kalabalikligi Kayacaklardaki Bot yetersiz kaliyordu insanlar bot almak icin kavga ediyordu.,olumsuz,0.99913489818573
1079,50,Nirvana Mediterranean Excellence,"Deniz, yiyecek icecek kalitesi cok iyi. %95 dolulukta hic yogunluk hissedilmedi.",olumlu,0.9945879578590393
1080,50,Nirvana Mediterranean Excellence,"Ana restoranda izgara bolumu yetersiz kaliyor, bunu asmak icin siparisler masaya servis yapilabilir.",olumsuz,0.5195043683052063
1081,50,Nirvana Mediterranean Excellence,Odalari cok guzel.olanaklari cok,olumlu,0.987220287322998
1082,50,Nirvana Mediterranean Excellence,Plajda garson olabilirdi.sicakta bara gidip kahve almak zor oluyor,olumlu,0.8668044209480286
1083,50,Nirvana Mediterranean Excellence,Olumlu guler yuzlu tatlis temiz,olumlu,0.996487557888031
1084,50,Nirvana Mediterranean Excellence,Aktiviteler Turklere yonelikte olmali,olumlu,0.6451220512390137
1085,50,Nirvana Mediterranean Excellence,"Konum olark iyi , konser ve dans gosterileri guzel , alacarte restaurantlardan gunduz yararlanmam harka .",olumlu,0.9966788291931152
1086,50,Nirvana Mediterranean Excellence,Minibari kaldigim 1 hafta boyunca 2 defa neden minibarim doldurulmadi diye aramam butun arti yonlerinizi siliyor.,olumsuz,0.8740854263305664
